listing_id,zipcode,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,minimum_nights,host_listings_count,instant_bookable,cancellation_policy,is_business_travel_ready,price_per_person,host_is_superhost
45740790,,35.45346,-82.49313,Entire residential home,Entire home/apt,,2,2,2,21,t,,,31.5,t
45765322,,35.5582,-82.66563,Entire guest suite,Entire home/apt,,1,1,2,2,f,,,67.5,t
45765329,,35.57124,-82.63912,Entire residential home,Entire home/apt,,2,3,1,1,t,,,21,t
45771651,,35.59542,-82.63647,Entire guest suite,Entire home/apt,,,1,2,1,t,,,70,t
45772186,,35.59225,-82.54991,Entire condominium (condo),Entire home/apt,,4,4,1,6,t,,,55.18181818,f
45773379,,35.51507,-82.59692,Entire residential home,Entire home/apt,,3,4,2,0,f,,,24.33333333,t
45783656,,35.44706,-82.513,Entire cabin,Entire home/apt,,2,2,2,708,t,,,30,f
45784291,,35.59413,-82.55852,Entire rental unit,Entire home/apt,,1,1,2,0,t,,,80,f
45800768,,35.55033,-82.46786,Entire residential home,Entire home/apt,,2,2,1,1,t,,,46.25,t
45813359,,35.54401,-82.4808,Entire residential home,Entire home/apt,,3,3,2,0,t,,,21.83333333,t
45814601,,35.54993,-82.49452,Entire residential home,Entire home/apt,,2,5,2,198,t,,,35.55555556,f
45822593,,35.6251,-82.54865,Entire cottage,Entire home/apt,,1,1,30,0,f,,,91.5,t
45823750,,35.59047,-82.58868,Private room in residential home,Private room,,1,1,2,0,f,,,37.5,t
45829371,,35.57654,-82.50495,Entire rental unit,Entire home/apt,,1,2,2,0,t,,,27.2,t
45846658,,35.52517,-82.52849,Private room in rental unit,Private room,,1,1,1,1,t,,,19.5,t
45848143,,35.56032,-82.51571,Entire house,Entire home/apt,,1,1,1,0,f,,,69,f
45848676,,35.58402,-82.59396,Entire rental unit,Entire home/apt,,1,2,2,0,f,,,80.5,t
45851206,,35.6221,-82.5532,Private room in house,Private room,,2,3,30,0,t,,,18.75,f
45857735,,35.60052,-82.56348,Entire house,Entire home/apt,,4,7,30,1,t,,,40,f
45863999,,35.62782,-82.47866,Private room in residential home,Private room,,2,2,1,0,f,,,20,t
45880069,,35.59863,-82.60372,Entire residential home,Entire home/apt,,2,2,2,0,f,,,34.5,t
45881731,,35.54918,-82.48046,Entire guesthouse,Entire home/apt,,1,1,1,2,f,,,74.5,t
45883972,,35.61149,-82.47532,Entire residential home,Entire home/apt,,3,3,3,0,f,,,24,t
45892156,,35.58294,-82.54765,Entire guest suite,Entire home/apt,,,2,1,0,f,,,30,t
45893285,,35.61147,-82.60474,Hut,Entire home/apt,,,0,1,18,t,,,14.5,t
45906586,,35.59917,-82.56403,Private room in house,Private room,,1,1,1,3,t,,,52,t
45937183,,35.52878,-82.49028,Entire residential home,Entire home/apt,,3,4,2,3,f,,,39.16666667,t
45949558,,35.60269,-82.55637,Entire rental unit,Entire home/apt,,1,1,2,1,t,,,25,t
45951464,,35.55785,-82.66703,Private room in house,Private room,,1,0,1,2,t,,,30.5,f
45965917,,35.54929,-82.49694,Entire residential home,Entire home/apt,,3,10,2,198,t,,,40.8,f
45970224,,35.5981,-82.55443,Entire condominium (condo),Entire home/apt,,1,1,3,0,f,,,46.66666667,f
45970476,,35.60195,-82.62882,Entire residential home,Entire home/apt,,3,4,2,14,t,,,37,f
45972630,,35.58088,-82.53418,Private room in rental unit,Private room,,1,1,2,0,f,,,75,f
45973551,,35.52546,-82.61173,Entire apartment,Entire home/apt,,2,2,1,9,t,,,21,f
45988503,,35.504337,-82.607079,Entire guest suite,Entire home/apt,,1,1,2,0,f,,,50,t
45994540,,35.52403,-82.61283,Entire apartment,Entire home/apt,,3,3,1,9,t,,,21.33333333,f
45996344,,35.58309,-82.57681,Entire guest suite,Entire home/apt,,1,1,2,0,t,,,29,t
46000284,,35.62283,-82.57546,Entire cottage,Entire home/apt,,2,2,3,0,f,,,43.75,t
46004530,,35.64158,-82.60298,Entire residential home,Entire home/apt,,5,6,3,0,f,,,22.81818182,f
46005799,,35.59221,-82.55752,Entire condominium (condo),Entire home/apt,,2,2,1,110,t,,,42,t
46007683,,35.61267,-82.47366,Private room in house,Private room,,1,1,2,4,t,,,14.5,f
46008068,,35.61318,-82.47388,Private room in house,Private room,,1,1,1,4,t,,,14.5,f
46008226,,35.6048,-82.55876,Entire rental unit,Entire home/apt,,1,1,30,1,f,,,87.5,t
46011967,,35.50718,-82.66247,Entire residential home,Entire home/apt,,3,3,3,2,t,,,78,t
46027893,,35.58553,-82.49214,Entire cottage,Entire home/apt,,,1,30,4,f,,,25,t
46037870,,35.64289,-82.47319,Entire rental unit,Entire home/apt,,2,1,2,2,t,,,30,t
46049132,,35.5827,-82.50101,Entire guest suite,Entire home/apt,,1,1,1,1,f,,,34,f
46053732,,35.5956,-82.59439,Entire residential home,Entire home/apt,,2,2,1,8,t,,,31.25,t
46067830,,35.576,-82.6091,Entire residential home,Entire home/apt,,2,2,30,2,t,,,30.5,t
46069902,,35.47226,-82.57788,Entire apartment,Entire home/apt,,1,2,1,1,t,,,21.25,f
46072178,,35.53028,-82.64738,Private room in house,Private room,,1,4,2,0,t,,,12.5,f
46100337,,35.64551,-82.63794,Entire house,Entire home/apt,,3,6,2,0,t,,,16.5,f
46131660,,35.46299,-82.50867,Entire residential home,Entire home/apt,,3,3,4,0,t,,,25,t
46141229,,35.525,-82.61353,Entire apartment,Entire home/apt,,1,1,1,9,t,,,37.5,f
46154927,,35.61811,-82.56206,Entire residential home,Entire home/apt,,2,2,30,0,f,,,22,f
46185376,,35.54911,-82.49535,Entire residential home,Entire home/apt,,5,15,2,198,t,,,43.5,f
46196757,,35.59266,-82.55705,Entire rental unit,Entire home/apt,,,1,2,0,t,,,48,f
46225417,,35.45571,-82.53377,Private room in townhouse,Private room,,2,2,2,0,t,,,36.25,t
46234222,,35.58412,-82.57942,Private room in guest suite,Private room,,1,1,2,2,f,,,49.5,t
46273155,,35.62958,-82.60094,Private room in cabin,Private room,,3,3,3,0,f,,,30,t
46275735,,35.53264,-82.60675,Private room in apartment,Private room,,,1,2,0,f,,,42.5,f
46277019,,35.60433,-82.55889,Entire rental unit,Entire home/apt,,1,1,30,1,f,,,75,t
46277556,,35.59744,-82.55278,Entire rental unit,Entire home/apt,,1,3,2,0,t,,,25.66666667,t
46313780,,35.60202,-82.55922,Entire guest suite,Entire home/apt,,1,1,2,0,f,,,56,t
46334820,,35.5671,-82.56728,Entire house,Entire home/apt,,2,5,3,6,t,,,58.33333333,f
46335348,,35.58916,-82.61684,Entire house,Entire home/apt,,2,2,28,0,f,,,30,f
46353918,,35.58671,-82.55302,Entire townhouse,Entire home/apt,,2,2,1,110,t,,,75.33333333,t
46355331,,35.63255,-82.62893,Tiny house,Entire home/apt,,1,1,1,9,t,,,32.5,t
46371760,,35.43868,-82.52516,Entire residential home,Entire home/apt,,4,5,2,708,t,,,18.375,f
46394561,,35.55338,-82.47727,Entire condominium,Entire home/apt,,4,6,2,6,t,,,60,t
46412493,,35.61787,-82.50294,Entire guest suite,Entire home/apt,,2,2,2,4,f,,,42.5,f
46417933,,35.47514,-82.50034,Entire residential home,Entire home/apt,,3,4,2,1,t,,,23.625,f
46449865,,35.63097,-82.58745,Entire cabin,Entire home/apt,,1,2,3,0,t,,,39.66666667,t
46454465,,35.47452,-82.56905,Entire residential home,Entire home/apt,,4,6,1,0,t,,,35.14285714,t
46462440,,35.45499,-82.50162,Private room in townhouse,Private room,,1,5,180,0,f,,,17.5,t
46505829,,35.48387,-82.55703,Entire guest suite,Entire home/apt,,,1,1,7215,t,,,242.5,f
46505857,,35.48532,-82.55628,Entire guest suite,Entire home/apt,,,1,1,7215,t,,,242.5,f
46505863,,35.59579,-82.55863,Entire guest suite,Entire home/apt,,,2,1,7215,t,,,200,f
46505890,,35.59567,-82.55796,Entire guest suite,Entire home/apt,,,2,1,7215,t,,,200,f
46505904,,35.5633,-82.54391,Entire guest suite,Entire home/apt,,,1,1,7755,t,,,205,f
46505919,,35.56225,-82.54356,Entire guest suite,Entire home/apt,,,1,1,7755,t,,,205,f
46505937,,35.59383,-82.53078,Entire guest suite,Entire home/apt,,,2,1,7755,t,,,158.5,f
46505945,,35.59474,-82.53265,Entire guest suite,Entire home/apt,,,2,1,7755,t,,,158.5,f
46505982,,35.58553,-82.52639,Entire guest suite,Entire home/apt,,,2,1,7215,t,,,151.5,f
46505993,,35.58599,-82.52681,Entire guest suite,Entire home/apt,,,1,1,7755,t,,,151.5,f
46506000,,35.44319,-82.53317,Entire guest suite,Entire home/apt,,,1,1,7755,t,,,119,f
46506012,,35.44176,-82.53389,Entire guest suite,Entire home/apt,,,1,1,7755,t,,,119,f
46506050,,35.44295,-82.53436,Entire guest suite,Entire home/apt,,,2,1,7755,t,,,318.5,f
46506075,,35.44245,-82.53432,Entire guest suite,Entire home/apt,,,2,1,7755,t,,,318.5,f
46506098,,35.56052,-82.6378,Entire guest suite,Entire home/apt,,,2,1,7215,t,,,93,f
46506110,,35.56117,-82.63839,Entire guest suite,Entire home/apt,,,2,1,7215,t,,,93,f
46506159,,35.55436,-82.52103,Entire guest suite,Entire home/apt,,1,2,1,7215,t,,,91,f
46506174,,35.58722,-82.51486,Entire guest suite,Entire home/apt,,,1,1,7755,t,,,943,f
46506182,,35.58656,-82.51651,Entire guest suite,Entire home/apt,,,1,1,7755,t,,,943,f
46506191,,35.5887,-82.52943,Entire guest suite,Entire home/apt,,,2,1,7215,t,,,36.25,f
46506206,,35.55463,-82.52102,Entire guest suite,Entire home/apt,,1,2,1,7215,t,,,91,f
46506222,,35.5894,-82.52875,Entire guest suite,Entire home/apt,,,2,1,7755,t,,,36.25,f
46508847,,35.58079,-82.59404,Entire residential home,Entire home/apt,,,2,2,0,f,,,28.5,t
46513104,,35.47479,-82.4937,Camper/RV,Entire home/apt,,1,2,1,2,t,,,13.75,t
46526578,,35.63541,-82.46756,Entire residential home,Entire home/apt,,3,4,1,110,t,,,27.5,f
46533293,,35.6042,-82.46908,Entire residential home,Entire home/apt,,2,2,3,0,f,,,72.25,t
46535683,,35.56316,-82.64799,Entire residential home,Entire home/apt,,3,2,1,110,t,,,42,t
46562220,,35.60868,-82.60276,Entire cabin,Entire home/apt,,1,1,2,1,t,,,55,t
46565083,,35.60019,-82.53274,Private room in townhouse,Private room,,1,,7,1,f,,,17.5,f
46566574,,35.6279,-82.58341,Entire townhouse,Entire home/apt,,2,3,1,19,t,,,23.66666667,t
46579429,,35.60055,-82.54092,Entire guest suite,Entire home/apt,,1,2,1,0,t,,,40,t
46584746,,35.59634,-82.60191,Entire rental unit,Entire home/apt,,2,2,1,0,t,,,20.8,t
46596244,,35.5531,-82.49064,Entire cottage,Entire home/apt,,3,4,2,0,f,,,37.33333333,f
46599541,,35.55494,-82.64233,Private room in bed and breakfast,Private room,,1,1,1,7755,t,,,943,f
46599556,,35.5557,-82.6405,Private room in bed and breakfast,Private room,,1,1,1,7755,t,,,127.5,f
46599712,,35.56292,-82.54154,Private room in bed and breakfast,Private room,,1,1,1,3450,t,,,76.5,f
46599740,,35.56232,-82.54185,Private room in bed and breakfast,Private room,,1,1,1,3450,t,,,70,f
46599748,,35.62144,-82.541,Private room in bed and breakfast,Private room,,1,2,1,7755,t,,,354.5,f
46599763,,35.62113,-82.54098,Private room in bed and breakfast,Private room,,1,1,1,7755,t,,,403,f
46599853,,35.52785,-82.6065,Private room in bed and breakfast,Private room,,,1,1,7755,t,,,99.5,f
46599868,,35.52591,-82.60647,Private room in bed and breakfast,Private room,,,2,1,7755,t,,,93,f
46605084,,35.55702,-82.53012,Entire house,Entire home/apt,,1,2,2,0,f,,,35.5,f
46619986,,35.56244,-82.63267,Room in hotel,Private room,,1,1,1,7755,t,,,943,f
46619995,,35.56368,-82.63233,Room in hotel,Private room,,1,1,1,7755,t,,,943,f
46620002,,35.59692,-82.53433,Private room in bed and breakfast,Private room,,1,1,1,7755,t,,,943,f
46620019,,35.59666,-82.53286,Private room in bed and breakfast,Private room,,1,2,1,7755,t,,,122,f
46620033,,35.59621,-82.55853,Private room in bed and breakfast,Private room,,1,1,1,7755,t,,,248.5,f
46620043,,35.59556,-82.55912,Private room in bed and breakfast,Private room,,1,1,1,7755,t,,,211.5,f
46653012,,35.48956,-82.49151,Entire house,Entire home/apt,,3,4,1,3,t,,,22.75,t
46655499,,35.58953,-82.5525,Entire condominium (condo),Entire home/apt,,2,3,1,110,t,,,66.5,t
46655501,,35.58885,-82.5519,Entire condominium (condo),Entire home/apt,,2,3,1,110,t,,,42,t
46655502,,35.5895,-82.55259,Entire condominium (condo),Entire home/apt,,2,3,1,110,t,,,61,t
46674933,,35.57901,-82.64227,Entire residential home,Entire home/apt,,3,3,2,0,t,,,26.5,t
46691851,,35.5935,-82.58918,Entire residential home,Entire home/apt,,3,5,2,0,f,,,35.75,t
46709631,,35.55195,-82.62668,Entire residential home,Entire home/apt,,4,5,1,1,t,,,24.5,t
46770138,,35.60874,-82.5313,Entire house,Entire home/apt,,3,3,1,106,t,,,27.33333333,f
46794068,,35.61914,-82.50464,Entire guest suite,Entire home/apt,,2,2,3,0,f,,,42.5,f
46796365,,35.55832,-82.49949,Entire guest suite,Entire home/apt,,,1,1,2,f,,,22.5,t
46834139,,35.5471,-82.52972,Entire bungalow,Entire home/apt,,2,3,28,0,t,,,36,t
46837010,,35.60638,-82.6129,Private room in guest suite,Private room,,1,1,1,0,t,,,39.5,t
46848077,,35.44153,-82.52243,Entire cabin,Entire home/apt,,1,0,2,1,f,,,75,f
46853692,,35.57323,-82.57772,Entire residential home,Entire home/apt,,2,2,6,0,f,,,27.14285714,t
46865926,,35.5746,-82.6291,Entire guest suite,Entire home/apt,,1,1,28,0,f,,,42,f
46867656,,35.57505,-82.60683,Entire guest suite,Entire home/apt,,,1,31,1,t,,,30,f
46877761,,35.61357,-82.48114,Entire house,Entire home/apt,,2,2,45,0,t,,,25,f
46891798,,35.56465,-82.51064,Entire guest suite,Entire home/apt,,1,1,2,1,t,,,50,t
46894086,,35.46647,-82.46262,Entire residential home,Entire home/apt,,3,4,2,9,t,,,31.75,t
46897859,,35.63361,-82.4976,Entire residential home,Entire home/apt,,1,1,2,2,f,,,147.5,t
46901035,,35.59735,-82.55316,Entire loft,Entire home/apt,,1,2,2,0,f,,,37.25,t
46939542,,35.5904,-82.55226,Entire condominium (condo),Entire home/apt,,2,3,1,110,t,,,42,t
46943925,,35.59048,-82.55057,Entire condominium (condo),Entire home/apt,,2,3,1,110,t,,,42,t
46943928,,35.58899,-82.55049,Entire condominium (condo),Entire home/apt,,1,1,1,110,t,,,63,t
46984625,,35.48424,-82.56545,Private room in apartment,Private room,,1,1,30,0,t,,,40,f
47001014,,35.55644,-82.53692,Entire residential home,Entire home/apt,,3,3,30,0,t,,,15.83333333,f
47004646,,35.45926,-82.53492,Entire residential home,Entire home/apt,,2,3,1,0,f,,,25.33333333,t
47020959,,35.48503,-82.56556,Private room in apartment,Private room,,1,,2,0,f,,,30,f
47027366,,35.57513,-82.59522,Private room in bungalow,Private room,,1,2,5,1,f,,,20,t
47028331,,35.59094,-82.55282,Entire condominium (condo),Entire home/apt,,2,3,1,110,t,,,44.33333333,t
47029478,,35.59546,-82.55421,Entire loft,Entire home/apt,,2,2,3,0,f,,,65,t
47034316,,35.57014,-82.64105,Entire bungalow,Entire home/apt,,2,3,2,0,t,,,33.66666667,t
47058648,,35.58038,-82.57016,Entire residential home,Entire home/apt,,4,6,30,1,f,,,20.75,t
47067339,,35.58752,-82.53205,Entire guest suite,Entire home/apt,,2,2,2,3,f,,,50.5,t
47069470,,35.59546,-82.55421,Entire loft,Entire home/apt,,1,2,2,0,f,,,69.75,t
47069955,,35.56933,-82.59672,Entire residential home,Entire home/apt,,1,1,28,2,f,,,45,t
47076617,,35.60148,-82.54099,Entire guest suite,Entire home/apt,,2,2,2,0,t,,,46.25,f
47082422,,35.43867,-82.50147,Entire condominium (condo),Entire home/apt,,1,1,5,0,t,,,143,f
47087442,,35.44223,-82.53359,Private room in bed and breakfast,Private room,,1,2,1,7755,t,,,100.5,f
47088621,,35.59773,-82.55777,Private room in bed and breakfast,Private room,,1,1,1,7755,t,,,163.5,f
47088631,,35.59611,-82.55871,Private room in bed and breakfast,Private room,,1,1,1,7755,t,,,163.5,f
47091897,,35.63184,-82.62874,Tiny house,Entire home/apt,,1,1,1,9,t,,,35,t
47096192,,35.59546,-82.55421,Entire loft,Entire home/apt,,1,2,2,0,f,,,69.75,t
47118638,,35.56272,-82.51029,Entire residential home,Entire home/apt,,2,2,2,0,t,,,48.75,t
47161014,,35.56725,-82.59879,Entire residential home,Entire home/apt,,3,3,27,2,t,,,58.33333333,f
47174847,,35.59329,-82.58391,Private room in house,Private room,,1,1,1,1,f,,,8,f
47178939,,35.59546,-82.55421,Entire loft,Entire home/apt,,2,2,3,0,f,,,65,t
47183867,,35.58919,-82.55212,Entire condominium (condo),Entire home/apt,,2,3,1,110,t,,,65.83333333,t
47204256,,35.57481,-82.55725,Private room in bed and breakfast,Private room,,1,0,1,0,t,,,65.5,t
47237792,,35.58889,-82.55281,Entire residential home,Entire home/apt,,2,2,1,175,t,,,85.25,t
47268473,,35.55047,-82.53759,Entire cottage,Entire home/apt,,1,1,2,12,t,,,51,f
47283805,,35.58694,-82.4658,Entire rental unit,Entire home/apt,,2,3,3,2,f,,,31.25,f
47288351,,35.50485,-82.61313,Entire residential home,Entire home/apt,,3,4,1,0,f,,,27.85714286,t
47311262,,35.62479,-82.61199,Entire residential home,Entire home/apt,,4,5,3,0,f,,,23,f
47312622,,35.53856,-82.5281,Entire residential home,Entire home/apt,,2,2,2,0,f,,,45.25,t
47330330,,35.58431,-82.57759,Tiny house,Entire home/apt,,,1,1,0,f,,,51.5,t
47331141,,35.57775,-82.60505,Entire guest suite,Entire home/apt,,2,2,2,0,t,,,44,t
47332524,,35.573,-82.5487,Entire condominium (condo),Entire home/apt,,2,2,30,1,f,,,20.75,f
47358145,,35.56857,-82.5915,Entire guest suite,Entire home/apt,,1,1,1,0,t,,,35.66666667,t
47401733,,35.6062,-82.56076,Entire guest suite,Entire home/apt,,1,1,2,0,f,,,60.5,f
47405082,,35.45915,-82.56076,Tiny house,Entire home/apt,,1,2,1,14,t,,,19,t
47424681,,35.620792,-82.572662,Entire villa,Entire home/apt,,1,3,2,0,t,,,27.75,t
47461928,,35.52652,-82.48041,Entire residential home,Entire home/apt,,4,5,1,175,t,,,39.22222222,t
47468402,,35.56867,-82.61324,Entire guesthouse,Entire home/apt,,1,1,31,0,f,,,27.5,f
47498196,,35.60686,-82.56454,Entire apartment,Entire home/apt,,1,2,30,4,f,,,17.5,t
47513955,,35.60753,-82.61299,Entire residential home,Entire home/apt,,2,2,3,0,t,,,38,t
47522853,,35.61015,-82.55434,Private room in guest suite,Private room,,1,1,30,1,t,,,60,t
47547859,,35.59319,-82.55732,Entire apartment,Entire home/apt,,3,3,14,0,f,,,20,f
47705468,,35.5764,-82.5922,Entire guest suite,Entire home/apt,,,1,20,0,f,,,24,f
47714591,,35.43999,-82.51677,Camper/RV,Entire home/apt,,1,4,1,0,f,,,16,t
47716279,,35.56791,-82.61392,Entire rental unit,Entire home/apt,,1,1,2,0,f,,,70,t
47732580,,35.60388,-82.55463,Entire rental unit,Entire home/apt,,1,1,2,0,t,,,50.33333333,t
47758667,,35.47476,-82.49327,Entire residential home,Entire home/apt,,3,3,5,0,t,,,41.83333333,t
47767006,,35.45981,-82.56954,Tiny house,Entire home/apt,,1,1,1,0,t,,,84,t
47785185,,35.52521,-82.61117,Entire guest suite,Entire home/apt,,1,1,1,8,f,,,38,f
47785836,,35.59852,-82.48047,Private room in house,Private room,,1,1,2,0,t,,,40,t
47788298,,35.62563,-82.51996,Entire residential home,Entire home/apt,,5,7,1,110,t,,,49.58333333,t
47798845,,35.52361,-82.61202,Entire guest suite,Entire home/apt,,1,1,1,8,f,,,35.5,f
47810721,,35.57946,-82.64509,Entire guesthouse,Entire home/apt,,2,2,1,1,t,,,16.25,t
47812208,,35.58284,-82.59389,Entire guest suite,Entire home/apt,,1,2,2,2,f,,,37.75,f
47812966,,35.58475,-82.57182,Entire rental unit,Entire home/apt,,1,2,30,0,f,,,24.25,t
47831436,,35.54461,-82.52525,Entire guest suite,Entire home/apt,,1,1,1,1,t,,,20.25,t
47834023,,35.6024,-82.573,Entire guest suite,Entire home/apt,,1,2,3,0,f,,,23.25,t
47841627,,35.58602,-82.4923,Entire cabin,Entire home/apt,,,1,30,5,t,,,37.5,t
47843399,,35.59546,-82.55421,Entire loft,Entire home/apt,,1,1,2,0,f,,,92,t
47844976,,35.59771,-82.55314,Entire loft,Entire home/apt,,2,2,2,5,t,,,80.25,t
47845490,,35.59302,-82.55611,Entire condominium (condo),Entire home/apt,,2,3,2,0,f,,,88,t
47861154,,35.5961,-82.56464,Entire bungalow,Entire home/apt,,2,3,30,0,t,,,21.25,f
47871995,,35.59546,-82.55421,Entire loft,Entire home/apt,,2,2,3,0,f,,,66.2,t
47872540,,35.51158,-82.61052,Entire guest suite,Entire home/apt,,1,2,2,1,f,,,20,t
47882501,,35.45659,-82.53767,Entire townhouse,Entire home/apt,,6,8,1,175,t,,,26.92857143,t
47882502,,35.45723,-82.53726,Entire townhouse,Entire home/apt,,6,11,1,175,t,,,29.57142857,t
47883934,,35.45559,-82.47377,Entire residential home,Entire home/apt,,2,2,2,5,t,,,25.66666667,t
47886382,,35.5247,-82.61286,Entire apartment,Entire home/apt,,3,3,1,9,t,,,29.5,f
47887711,,35.59994,-82.46644,Entire house,Entire home/apt,,3,3,2,0,t,,,52.33333333,f
47905686,,35.52473,-82.6129,Entire apartment,Entire home/apt,,2,2,1,9,t,,,48,f
47926881,,35.60159,-82.55904,Entire residential home,Entire home/apt,,3,3,30,8,f,,,22.5,t
47927179,,35.60747,-82.57267,Entire guest suite,Entire home/apt,,1,1,1,0,t,,,92.5,f
47939690,,35.62212,-82.57096,Entire residential home,Entire home/apt,,3,3,2,0,f,,,18.33333333,f
47944926,,35.58706,-82.5497,Entire townhouse,Entire home/apt,,3,3,1,110,t,,,84.83333333,t
47946151,,35.5516,-82.62646,Entire residential home,Entire home/apt,,4,5,2,7,f,,,18.83333333,t
47949088,,35.57778,-82.64092,Entire guesthouse,Entire home/apt,,,1,2,0,f,,,45,f
47952458,,35.47424,-82.50727,Entire residential home,Entire home/apt,,3,3,2,1,f,,,28.625,t
47962921,,35.5905,-82.46953,Entire residential home,Entire home/apt,,2,2,2,0,f,,,22.5,f
47963232,,35.59416,-82.5511,Entire condominium (condo),Entire home/apt,,2,3,2,0,t,,,53,t
47963409,,35.64987,-82.52729,Tiny house,Entire home/apt,,,1,2,4,f,,,79.5,f
47963676,,35.62768,-82.61232,Entire residential home,Entire home/apt,,2,2,2,2,t,,,33.75,t
47967373,,35.64937,-82.57896,Entire residential home,Entire home/apt,,3,4,2,2,t,,,44,t
48008044,,35.56304,-82.69105,Entire cottage,Entire home/apt,,2,2,1,4,t,,,51,f
48010459,,35.56765,-82.56573,Entire vacation home,Entire home/apt,,7,11,2,2,t,,,91,t
48015175,,35.63302,-82.61204,Entire residential home,Entire home/apt,,1,2,2,1,t,,,33.5,t
48017079,,35.5126,-82.66148,Entire cabin,Entire home/apt,,2,3,2,0,t,,,51.5,t
48018838,,35.56573,-82.54047,Entire condominium (condo),Entire home/apt,,2,3,1,110,t,,,70.66666667,t
48027197,,35.56465,-82.48452,Private room in bungalow,Private room,,1,1,2,1,f,,,32.5,t
48027272,,35.56431,-82.4845,Private room in bungalow,Private room,,1,3,2,1,f,,,30,t
48028960,,35.56364,-82.54184,Entire condominium (condo),Entire home/apt,,2,5,1,110,t,,,60.125,t
48033550,,35.45597,-82.50129,Private room in townhouse,Private room,,1,2,1,0,t,,,20,f
48053587,,35.53879,-82.48183,Entire residential home,Entire home/apt,,2,3,2,708,t,,,28.83333333,f
48070028,,35.62811,-82.58304,Entire residential home,Entire home/apt,,4,6,2,19,t,,,18.33333333,t
48076290,,35.56833,-82.59794,Entire guesthouse,Entire home/apt,,1,1,30,0,f,,,27.5,f
48100107,,35.57848,-82.59395,Entire guest suite,Entire home/apt,,1,1,2,0,t,,,81,t
48105328,,35.59903,-82.63737,Entire cabin,Entire home/apt,,1,1,2,1,t,,,122,f
48122568,,35.5642,-82.6588,Entire rental unit,Entire home/apt,,1,2,1,1,t,,,30,t
48133895,,35.57099,-82.57086,Entire guest suite,Entire home/apt,,1,1,2,1,t,,,58,t
48167244,,35.60014,-82.55884,Entire guest suite,Entire home/apt,,,2,28,0,t,,,16,t
48182863,,35.62629,-82.51975,Entire house,Entire home/apt,,5,9,1,145,t,,,48.375,t
48182872,,35.56153,-82.50731,Entire residential home,Entire home/apt,,3,3,1,175,t,,,1000,t
48184685,,35.58774,-82.47119,Entire residential home,Entire home/apt,,1,1,2,0,f,,,45.33333333,f
48196625,,35.56986,-82.58005,Entire place,Entire home/apt,,1,1,2,0,t,,,62.5,f
48198661,,35.64122,-82.64693,Entire cabin,Entire home/apt,,,1,2,0,t,,,31.25,t
48205932,,35.52772,-82.48081,Entire cottage,Entire home/apt,,1,1,2,2,t,,,45,t
48215677,,35.58868,-82.52538,Entire guest suite,Entire home/apt,,1,2,2,0,f,,,70.33333333,f
48225674,,35.60051,-82.55988,Entire rental unit,Entire home/apt,,2,2,3,2,t,,,39.125,t
48232066,,35.59072,-82.54691,Entire bungalow,Entire home/apt,,1,1,90,8,t,,,32.5,f
